1.26226,48,24,-0.0109438,1,-0.117682,0.263832,1.08573,3
1.27631,48,24,-0.0109438,1,-0.11283,0.268864,1.09146,3
1.29117,48,24,-0.0109438,1,-0.107317,0.273475,1.09766,3
1.30674,48,24,-0.0109438,1,-0.10115,0.277622,1.10428,3
1.32277,48,24,-0.0109438,1,-0.0943624,0.281243,1.1112,3
1.33894,48,24,-0.0109438,1,-0.0870272,0.28428,1.11828,3
1.35487,48,24,-0.0109438,1,-0.0792751,0.286704,1.12534,3
1.37019,48,24,-0.0109438,1,-0.0713058,0.288524,1.13219,3
1.38465,48,24,-0.0109438,1,-0.0633941,0.289806,1.1387,3
1.3981,48,24,-0.0109438,1,-0.0558872,0.29067,1.14476,3
1.41051,48,24,-0.0109438,1,-0.0491867,0.291275,1.15032,3
1.42188,48,24,-0.0109438,1,-0.0437089,0.291787,1.15535,3
1.43217,48,24,-0.0109438,1,-0.0398228,0.292348,1.15979,3
1.44109,48,24,-0.0109438,1,-0.0377803,0.293043,1.16353,3
1.44809,48,24,-0.0109438,1,-0.0376687,0.29389,1.16632,3
1.45236,48,24,-0.0109438,1,-0.0394061,0.294851,1.16785,3
1.45303,48,24,-0.0109438,1,-0.0427792,0.29586,1.16776,3
1.44944,48,24,-0.0109438,1,-0.0474959,0.296858,1.16579,3
1.44131,48,24,-0.0109438,1,-0.0532287,0.297817,1.1618,3
1.42892,48,24,-0.0109438,1,-0.0596407,0.298745,1.1559,3
1.41293,48,24,-0.0109438,1,-0.0663989,0.299678,1.14835,3
1.3943,48,24,-0.0109438,1,-0.0731794,0.300664,1.13954,3
1.37407,48,24,-0.0109438,1,-0.0796715,0.301746,1.1299,3
1.35323,48,24,-0.0109438,1,-0.0855832,0.302952,1.11988,3
1.33269,48,24,-0.0109438,1,-0.0906549,0.304281,1.1099,3
1.31319,48,24,-0.0109438,1,-0.0946814,0.305687,1.10036,3
1.29539,48,24,-0.0109438,1,-0.0975363,0.307063,1.0916,3
1.27985,48,24,-0.0109438,1,-0.0991896,0.308228,1.08398,3
1.26709,48,24,-0.0109438,1,-0.0997062,0.308928,1.07783,3
1.2576,48,24,-0.0109438,1,-0.0992266,0.30886,1.07348,3
1.25179,48,24,-0.0109438,1,-0.0979361,0.30773,1.07122,3
1.24994,48,24,-0.0109438,1,-0.0960347,0.305325,1.07121,3
1.25208,48,24,-0.0109438,1,-0.0937168,0.30158,1.07348,3
1.25799,48,24,-0.0109438,1,-0.0911589,0.296591,1.07783,3
1.26721,48,24,-0.0109438,1,-0.0885131,0.29057,1.08395,3
1.27915,48,24,-0.0109438,1,-0.0859032,0.283783,1.09144,3
1.29315,48,24,-0.0109438,1,-0.0834242,0.276485,1.09988,3
1.30856,48,24,-0.0109438,1,-0.0811434,0.268887,1.10891,3
1.32477,48,24,-0.0109438,1,-0.0791035,0.261152,1.11818,3
1.34122,48,24,-0.0109438,1,-0.0773271,0.253398,1.1274,3
1.35734,48,24,-0.0109438,1,-0.0758201,0.245718,1.13632,3
1.37263,48,24,-0.0109438,1,-0.0745746,0.238191,1.1447,3
1.38658,48,24,-0.0109438,1,-0.073571,0.230894,1.15233,3
1.39872,48,24,-0.0109438,1,-0.0727783,0.22391,1.159,3
1.4086,48,24,-0.0109438,1,-0.0721549,0.217333,1.16454,3
1.4158,48,24,-0.0109438,1,-0.0716489,0.211263,1.16878,3
1.42,48,24,-0.0109438,1,-0.071199,0.205803,1.17157,3
1.42092,48,24,-0.0109438,1,-0.0707366,0.201046,1.17281,3
1.41842,48,24,-0.0109438,1,-0.0701889,0.197068,1.17246,3
1.41249,48,24,-0.0109438,1,-0.0694823,0.193912,1.1705,3
1.40324,48,24,-0.0109438,1,-0.0685461,0.191589,1.16698,3
1.39089,48,24,-0.0109438,1,-0.0673145,0.190069,1.16199,3
1.37577,48,24,-0.0109438,1,-0.0657284,0.189296,1.15569,3
1.35827,48,24,-0.0109438,1,-0.0637361,0.189193,1.14822,3
1.33879,48,24,-0.0109438,1,-0.0612931,0.189673,1.13976,3
1.31775,48,24,-0.0109438,1,-0.0583631,0.190651,1.13048,3
1.29555,48,24,-0.0109438,1,-0.0549185,0.192045,1.12056,3
1.27259,48,24,-0.0109438,1,-0.0509411,0.193789,1.11015,3
1.2492,48,24,-0.0109438,1,-0.0464222,0.195822,1.09941,3
1.22574,48,24,-0.0109438,1,-0.0413632,0.198101,1.08848,3
1.20254,48,24,-0.0109438,1,-0.0357742,0.20059,1.07751,3
1.17992,48,24,-0.0109438,1,-0.0296732,0.203263,1.06664,3
1.15821,48,24,-0.0109438,1,-0.0230841,0.206103,1.05603,3
1.13773,48,24,-0.0109438,1,-0.0160345,0.209099,1.04582,3
1.11881,48,24,-0.0109438,1,-0.00855395,0.212246,1.03619,3
1.10177,48,24,-0.0109438,1,-0.000671286,0.215544,1.02728,3
1.08695,48,24,-0.0109438,1,0.00758662,0.218994,1.01928,3
1.07463,48,24,-0.0109438,1,0.0161965,0.222598,1.01233,3
1.06507,48,24,-0.0109438,1,0.0251394,0.226353,1.00658,3
1.05849,48,24,-0.0109438,1,0.0344014,0.230255,1.00214,3
1.05502,48,24,-0.0109438,1,0.043973,0.234286,0.999099,3
1.05472,48,24,-0.0109438,1,0.0538491,0.23842,0.997484,3
1.05753,48,24,-0.0109438,1,0.0640275,0.242618,0.99728,3
1.06332,48,24,-0.0109438,1,0.0745084,0.246827,0.99842,3
1.07184,48,24,-0.0109438,1,0.0852924,0.250982,1.00079,3
1.08278,48,24,-0.0109438,1,0.0963795,0.255007,1.00422,3
1.09574,48,24,-0.0109438,1,0.107767,0.258815,1.00854,3
1.11029,48,24,-0.0109438,1,0.119446,0.262317,1.01351,3
1.12593,48,24,-0.0109438,1,0.131403,0.265416,1.01893,3
1.1422,48,24,-0.0109438,1,0.143611,0.268023,1.02457,3
1.15859,48,24,-0.0109438,1,0.156035,0.270048,1.0302,3
1.17468,48,24,-0.0109438,1,0.168625,0.27142,1.03565,3
1.36281,48,24,-0.0109438,1,0.697989,-0.758656,0.547775,3
1.37717,48,24,-0.0109438,1,0.708259,-0.761725,0.543427,3
1.39269,48,24,-0.0109438,1,0.719127,-0.764927,0.538923,3
1.4093,48,24,-0.0109438,1,0.730552,-0.768214,0.534268,3
1.4269,48,24,-0.0109438,1,0.742465,-0.771573,0.529456,3
1.44539,48,24,-0.0109438,1,0.754761,-0.775031,0.524453,3
1.46461,48,24,-0.0109438,1,0.767296,-0.77866,0.519191,3
1.48441,48,24,-0.0109438,1,0.77989,-0.782574,0.513574,3
1.50458,48,24,-0.0109438,1,0.792341,-0.786908,0.507493,3
1.52491,48,24,-0.0109438,1,0.804437,-0.791797,0.500844,3
1.5452,48,24,-0.0109438,1,0.815984,-0.797353,0.493561,3
1.56531,48,24,-0.0109438,1,0.826821,-0.803639,0.485637,3
1.58511,48,24,-0.0109438,1,0.836832,-0.810658,0.477133,3
1.60452,48,24,-0.0109438,1,0.845951,-0.81835,0.468175,3
1.62347,48,24,-0.0109438,1,0.854153,-0.826601,0.458932,3
1.64188,48,24,-0.0109438,1,0.861445,-0.835261,0.449586,3
1.65963,48,24,-0.0109438,1,0.867852,-0.844153,0.440305,3
1.67658,48,24,-0.0109438,1,0.873418,-0.853092,0.43122,3
1.69251,48,24,-0.0109438,1,0.878198,-0.861885,0.422417,3
1.70719,48,24,-0.0109438,1,0.882255,-0.870334,0.413931,3
1.72032,48,24,-0.0109438,1,0.885658,-0.878236,0.405753,3
1.73158,48,24,-0.0109438,1,0.888481,-0.885383,0.397836,3
1.74058,48,24,-0.0109438,1,0.890797,-0.891562,0.390104,3
1.74695,48,24,-0.0109438,1,0.892674,-0.896552,0.382462,3
1.75025,48,24,-0.0109438,1,0.894175,-0.900126,0.3748,3
1.75004,48,24,-0.0109438,1,0.895351,-0.902053,0.367003,3
1.74588,48,24,-0.0109438,1,0.896238,-0.9021,0.358961,3
1.73733,48,24,-0.0109438,1,0.896852,-0.900047,0.350572,3
1.72403,48,24,-0.0109438,1,0.897185,-0.895708,0.341753,3
1.70573,48,24,-0.0109438,1,0.897199,-0.888956,0.332448,3
1.68236,48,24,-0.0109438,1,0.896824,-0.879759,0.322629,3
1.65405,48,24,-0.0109438,1,0.895966,-0.868192,0.312304,3
1.62113,48,24,-0.0109438,1,0.894514,-0.854437,0.301508,3
1.58408,48,24,-0.0109438,1,0.892355,-0.838755,0.290304,3
1.54351,48,24,-0.0109438,1,0.889392,-0.821446,0.278773,3
1.50002,48,24,-0.0109438,1,0.885561,-0.802811,0.267011,3
1.45426,48,24,-0.0109438,1,0.880846,-0.783125,0.255121,3
1.40687,48,24,-0.0109438,1,0.87528,-0.762631,0.243212,3
1.35849,48,24,-0.0109438,1,0.868946,-0.74154,0.231393,3
1.37424,48,24,-0.0109438,1,-0.205479,-0.622588,-0.971802,3
1.37121,48,24,-0.0109438,1,-0.206602,-0.617385,-0.973325,3
1.36966,48,24,-0.0109438,1,-0.207708,-0.613253,-0.974904,3
1.36927,48,24,-0.0109438,1,-0.209004,-0.609985,-0.976475,3
1.36971,48,24,-0.0109438,1,-0.210775,-0.607338,-0.977968,3
1.37071,48,24,-0.0109438,1,-0.21338,-0.605075,-0.97932,3
1.37215,48,24,-0.0109438,1,-0.217223,-0.603023,-0.980471,3
1.374,48,24,-0.0109438,1,-0.222663,-0.601108,-0.981374,3
1.37639,48,24,-0.0109438,1,-0.229894,-0.599375,-0.981981,3
1.37943,48,24,-0.0109438,1,-0.238858,-0.59798,-0.982242,3
1.38324,48,24,-0.0109438,1,-0.249248,-0.59715,-0.982104,3
1.38789,48,24,-0.0109438,1,-0.260602,-0.597144,-0.981528,3
1.39343,48,24,-0.0109438,1,-0.272431,-0.598203,-0.98049,3
1.39987,48,24,-0.0109438,1,-0.284297,-0.600512,-0.978992,3
1.40717,48,24,-0.0109438,1,-0.295832,-0.604166,-0.977054,3
1.41519,48,24,-0.0109438,1,-0.306729,-0.609147,-0.974705,3
1.42366,48,24,-0.0109438,1,-0.316712,-0.615315,-0.971976,3
1.43212,48,24,-0.0109438,1,-0.325528,-0.622413,-0.968892,3
1.44,48,24,-0.0109438,1,-0.332951,-0.63009,-0.965466,3
1.44664,48,24,-0.0109438,1,-0.338814,-0.63794,-0.961704,3
1.45143,48,24,-0.0109438,1,-0.343036,-0.645543,-0.957615,3
1.45387,48,24,-0.0109438,1,-0.345651,-0.652505,-0.953223,3
1.45369,48,24,-0.0109438,1,-0.346816,-0.658485,-0.94858,3
1.45081,48,24,-0.0109438,1,-0.346792,-0.663205,-0.943771,3
1.44536,48,24,-0.0109438,1,-0.345917,-0.666436,-0.938916,3
1.43758,48,24,-0.0109438,1,-0.344566,-0.667987,-0.934158,3
1.42783,48,24,-0.0109438,1,-0.343125,-0.667695,-0.929664,3
1.41648,48,24,-0.0109438,1,-0.34197,-0.665425,-0.925608,3
1.40402,48,24,-0.0109438,1,-0.341449,-0.661089,-0.922167,3
1.39095,48,24,-0.0109438,1,-0.341871,-0.654661,-0.919506,3
1.37786,48,24,-0.0109438,1,-0.343504,-0.6462,-0.917764,3
1.36539,48,24,-0.0109438,1,-0.346559,-0.635864,-0.917042,3
1.3542,48,24,-0.0109438,1,-0.351184,-0.623908,-0.917394,3
1.34493,48,24,-0.0109438,1,-0.357451,-0.610668,-0.918826,3
1.3381,48,24,-0.0109438,1,-0.365347,-0.596531,-0.921291,3
1.33412,48,24,-0.0109438,1,-0.374759,-0.581908,-0.924694,3
1.33317,48,24,-0.0109438,1,-0.385486,-0.567206,-0.928896,3
1.33522,48,24,-0.0109438,1,-0.397248,-0.552801,-0.933715,3
1.34001,48,24,-0.0109438,1,-0.409721,-0.53902,-0.938932,3
1.34708,48,24,-0.0109438,1,-0.42257,-0.52613,-0.9443,3
1.35581,48,24,-0.0109438,1,-0.43549,-0.514326,-0.94954,3
1.36544,48,24,-0.0109438,1,-0.448215,-0.503743,-0.954349,3
1.37509,48,24,-0.0109438,1,-0.460524,-0.494463,-0.95839,3
1.3838,48,24,-0.0109438,1,-0.472216,-0.486546,-0.961291,3
1.39051,48,24,-0.0109438,1,-0.483083,-0.480071,-0.962636,3
1.39407,48,24,-0.0109438,1,-0.492873,-0.475173,-0.961957,3
1.39331,48,24,-0.0109438,1,-0.501274,-0.472059,-0.958748,3
1.38711,48,24,-0.0109438,1,-0.507934,-0.470993,-0.952512,3
1.37474,48,24,-0.0109438,1,-0.512526,-0.472206,-0.942907,3
1.3562,48,24,-0.0109438,1,-0.51485,-0.475789,-0.929922,3
1.33245,48,24,-0.0109438,1,-0.51491,-0.481614,-0.913985,3
1.30515,48,24,-0.0109438,1,-0.512908,-0.489361,-0.895879,3
1.27617,48,24,-0.0109438,1,-0.509174,-0.498603,-0.876529,3
1.2472,48,24,-0.0109438,1,-0.504094,-0.508878,-0.856815,3
1.21956,48,24,-0.0109438,1,-0.498075,-0.519714,-0.837485,3
1.19415,48,24,-0.0109438,1,-0.491529,-0.530619,-0.819143,3
1.17153,48,24,-0.0109438,1,-0.484874,-0.541088,-0.80228,3
1.15198,48,24,-0.0109438,1,-0.47851,-0.550615,-0.787296,3
1.1356,48,24,-0.0109438,1,-0.472786,-0.558761,-0.774508,3
1.1224,48,24,-0.0109438,1,-0.467969,-0.565227,-0.764149,3
1.11237,48,24,-0.0109438,1,-0.464205,-0.569911,-0.756364,3
1.10555,48,24,-0.0109438,1,-0.461528,-0.572913,-0.751206,3
1.102,48,24,-0.0109438,1,-0.459879,-0.574482,-0.748655,3
1.1018,48,24,-0.0109438,1,-0.459142,-0.574938,-0.748624,3
1.10498,48,24,-0.0109438,1,-0.45918,-0.574605,-0.750975,3
1.1115,48,24,-0.0109438,1,-0.45985,-0.573777,-0.755525,3
1.12127,48,24,-0.0109438,1,-0.461018,-0.572704,-0.762062,3
1.13411,48,24,-0.0109438,1,-0.462565,-0.571592,-0.770345,3
1.14983,48,24,-0.0109438,1,-0.464392,-0.570611,-0.780114,3
1.16817,48,24,-0.0109438,1,-0.46642,-0.569908,-0.791095,3
1.18884,48,24,-0.0109438,1,-0.468598,-0.569606,-0.802998,3
1.2115,48,24,-0.0109438,1,-0.470902,-0.569799,-0.815524,3
1.23574,48,24,-0.0109438,1,-0.47334,-0.570539,-0.828358,3
1.26107,48,24,-0.0109438,1,-0.475948,-0.571811,-0.841174,3
1.28683,48,24,-0.0109438,1,-0.478791,-0.573506,-0.85363,3
1.31225,48,24,-0.0109438,1,-0.481953,-0.575404,-0.865378,3
1.33636,48,24,-0.0109438,1,-0.485535,-0.577164,-0.876069,3
1.35812,48,24,-0.0109438,1,-0.489637,-0.57835,-0.885374,3
1.37648,48,24,-0.0109438,1,-0.494347,-0.578482,-0.893005,3
1.39054,48,24,-0.0109438,1,-0.499726,-0.577101,-0.898757,3
1.39967,48,24,-0.0109438,1,-0.505793,-0.573835,-0.902529,3
1.40365,48,24,-0.0109438,1,-0.512523,-0.568435,-0.904354,3
1.40265,48,24,-0.0109438,1,-0.519839,-0.56079,-0.904398,3
1.39721,48,24,-0.0109438,1,-0.527622,-0.55091,-0.902951,3
1.38811,48,24,-0.0109438,1,-0.535709,-0.538901,-0.900397,3
1.37633,48,24,-0.0109438,1,-0.543898,-0.524946,-0.897183,3
1.36287,48,24,-0.0109438,1,-0.551955,-0.509285,-0.893781,3
1.34869,48,24,-0.0109438,1,-0.559621,-0.492204,-0.890644,3
1.33459,48,24,-0.0109438,1,-0.566631,-0.474031,-0.88815,3
1.32113,48,24,-0.0109438,1,-0.572738,-0.455138,-0.886537,3
1.30857,48,24,-0.0109438,1,-0.577733,-0.435946,-0.885857,3
1.29684,48,24,-0.0109438,1,-0.581449,-0.416927,-0.885965,3
1.28564,48,24,-0.0109438,1,-0.583756,-0.398603,-0.886556,3
1.27446,48,24,-0.0109438,1,-0.584549,-0.381524,-0.887245,3
1.26278,48,24,-0.0109438,1,-0.583744,-0.366236,-0.887634,3
1.25008,48,24,-0.0109438,1,-0.581277,-0.35323,-0.887371,3
1.23595,48,24,-0.0109438,1,-0.577124,-0.34288,-0.886181,3
1.22012,48,24,-0.0109438,1,-0.57131,-0.335385,-0.883879,3
1.20245,48,24,-0.0109438,1,-0.563916,-0.330743,-0.880376,3
1.18297,48,24,-0.0109438,1,-0.555059,-0.328764,-0.875669,3
1.16183,48,24,-0.0109438,1,-0.54488,-0.329121,-0.869836,3
1.13927,48,24,-0.0109438,1,-0.533511,-0.331417,-0.863015,3
1.11557,48,24,-0.0109438,1,-0.521062,-0.335242,-0.855381,3
1.09104,48,24,-0.0109438,1,-0.507619,-0.340207,-0.847124,3
1.06597,48,24,-0.0109438,1,-0.493262,-0.345962,-0.838435,3
1.04069,48,24,-0.0109438,1,-0.478094,-0.3522,-0.829504,3
1.01564,48,24,-0.0109438,1,-0.462281,-0.358664,-0.820548,3
0.991449,48,24,-0.0109438,1,-0.446085,-0.365161,-0.811858,3
0.969022,48,24,-0.0109438,1,-0.429873,-0.371574,-0.803843,3
0.94955,48,24,-0.0109438,1,-0.4141,-0.377872,-0.797047,3
0.934386,48,24,-0.0109438,1,-0.39926,-0.384106,-0.792111,3
0.924846,48,24,-0.0109438,1,-0.385816,-0.390384,-0.789679,3
0.921955,48,24,-0.0109438,1,-0.37412,-0.396825,-0.790265,3
0.926234,48,24,-0.0109438,1,-0.364362,-0.403518,-0.794133,3
0.937618,48,24,-0.0109438,1,-0.356553,-0.410489,-0.801241,3
0.955503,48,24,-0.0109438,1,-0.350557,-0.417697,-0.81126,3
0.978919,48,24,-0.0109438,1,-0.346153,-0.425056,-0.823665,3
1.00672,48,24,-0.0109438,1,-0.343091,-0.432465,-0.837842,3
1.03773,48,24,-0.0109438,1,-0.341146,-0.439833,-0.853168,3
1.07085,48,24,-0.0109438,1,-0.340134,-0.447093,-0.869059,3
1.10504,48,24,-0.0109438,1,-0.339922,-0.454207,-0.884982,3
1.13933,48,24,-0.0109438,1,-0.340414,-0.461153,-0.900434,3
1.17268,48,24,-0.0109438,1,-0.341536,-0.467916,-0.914923,3
1.20398,48,24,-0.0109438,1,-0.343217,-0.474461,-0.927937,3
1.23197,48,24,-0.0109438,1,-0.345366,-0.480717,-0.938936,3
1.25524,48,24,-0.0109438,1,-0.347862,-0.486558,-0.947362,3
1.27242,48,24,-0.0109438,1,-0.350558,-0.491807,-0.952707,3
1.28237,48,24,-0.0109438,1,-0.353299,-0.496266,-0.954603,3
1.28454,48,24,-0.0109438,1,-0.355961,-0.499752,-0.952932,3
1.27913,48,24,-0.0109438,1,-0.358471,-0.502134,-0.947888,3
1.26702,48,24,-0.0109438,1,-0.360812,-0.503342,-0.939935,3
1.24949,48,24,-0.0109438,1,-0.362997,-0.503355,-0.929705,3
1.22796,48,24,-0.0109438,1,-0.365057,-0.502196,-0.917874,3
1.20378,48,24,-0.0109438,1,-0.367015,-0.499932,-0.905068,3
1.17812,48,24,-0.0109438,1,-0.368891,-0.496688,-0.891821,3
1.15199,48,24,-0.0109438,1,-0.37069,-0.492648,-0.878565,3
1.12623,48,24,-0.0109438,1,-0.372402,-0.488052,-0.865651,3
1.1016,48,24,-0.0109438,1,-0.374001,-0.483175,-0.853385,3
1.0788,48,24,-0.0109438,1,-0.375441,-0.478306,-0.84206,3
1.05849,48,24,-0.0109438,1,-0.376656,-0.473723,-0.831987,3
1.0413,48,24,-0.0109438,1,-0.377559,-0.469671,-0.823503,3
1.02782,48,24,-0.0109438,1,-0.378045,-0.466352,-0.816958,3
1.01852,48,24,-0.0109438,1,-0.377997,-0.463915,-0.812666,3
1.0137,48,24,-0.0109438,1,-0.377296,-0.462456,-0.810855,3
1.01344,48,24,-0.0109438,1,-0.375838,-0.462027,-0.811612,3
1.01756,48,24,-0.0109438,1,-0.373543,-0.462639,-0.814853,3
1.02567,48,24,-0.0109438,1,-0.37036,-0.46427,-0.820342,3
1.03725,48,24,-0.0109438,1,-0.366262,-0.46687,-0.827727,3
1.05163,48,24,-0.0109438,1,-0.361244,-0.470366,-0.836593,3
1.06815,48,24,-0.0109438,1,-0.355321,-0.474671,-0.84651,3
1.08612,48,24,-0.0109438,1,-0.348523,-0.479687,-0.85706,3
1.1049,48,24,-0.0109438,1,-0.340904,-0.485308,-0.867849,3
1.12386,48,24,-0.0109438,1,-0.332537,-0.491423,-0.878513,3
1.14239,48,24,-0.0109438,1,-0.323518,-0.497914,-0.888712,3
1.15988,48,24,-0.0109438,1,-0.313964,-0.504658,-0.898124,3
1.17573,48,24,-0.0109438,1,-0.304011,-0.51152,-0.90645,3
1.18936,48,24,-0.0109438,1,-0.293806,-0.518365,-0.913417,3
1.20027,48,24,-0.0109438,1,-0.283504,-0.525065,-0.918803,3
1.2081,48,24,-0.0109438,1,-0.273257,-0.531509,-0.922457,3
1.21269,48,24,-0.0109438,1,-0.26321,-0.53762,-0.924326,3
1.21413,48,24,-0.0109438,1,-0.2535,-0.543358,-0.924464,3
1.21272,48,24,-0.0109438,1,-0.244256,-0.548714,-0.923021,3
1.20891,48,24,-0.0109438,1,-0.235611,-0.553704,-0.92022,3
1.20325,48,24,-0.0109438,1,-0.227705,-0.558349,-0.91632,3
1.19628,48,24,-0.0109438,1,-0.220686,-0.562668,-0.911582,3
1.1885,48,24,-0.0109438,1,-0.214708,-0.566669,-0.906251,3
1.18032,48,24,-0.0109438,1,-0.209918,-0.570346,-0.900532,3
1.17202,48,24,-0.0109438,1,-0.206439,-0.573685,-0.894591,3
1.16381,48,24,-0.0109438,1,-0.204349,-0.576659,-0.888545,3
1.15575,48,24,-0.0109438,1,-0.203665,-0.579237,-0.882469,3
1.14783,48,24,-0.0109438,1,-0.204336,-0.58138,-0.876399,3
1.13997,48,24,-0.0109438,1,-0.206244,-0.583045,-0.870337,3
1.132,48,24,-0.0109438,1,-0.209216,-0.584183,-0.864267,3
1.12374,48,24,-0.0109438,1,-0.213047,-0.584736,-0.85816,3
1.115,48,24,-0.0109438,1,-0.217513,-0.584642,-0.85199,3
1.1056,48,24,-0.0109438,1,-0.222399,-0.583834,-0.845743,3
1.09542,48,24,-0.0109438,1,-0.227507,-0.582249,-0.839433,3
1.08441,48,24,-0.0109438,1,-0.232673,-0.579831,-0.833107,3
1.07264,48,24,-0.0109438,1,-0.237771,-0.576552,-0.826856,3
1.0603,48,24,-0.0109438,1,-0.242718,-0.572414,-0.82081,3
1.01206,48,24,-0.0109438,1,0.488083,0.13783,0.868813,3
1.01854,48,24,-0.0109438,1,0.500679,0.132179,0.866251,3
1.02731,48,24,-0.0109438,1,0.514098,0.127387,0.864168,3
1.03784,48,24,-0.0109438,1,0.528201,0.123335,0.86234,3
1.04956,48,24,-0.0109438,1,0.542818,0.119869,0.860544,3
1.06188,48,24,-0.0109438,1,0.557747,0.116808,0.858576,3
1.07423,48,24,-0.0109438,1,0.572765,0.113961,0.856263,3
1.08607,48,24,-0.0109438,1,0.58763,0.111133,0.853469,3
1.09686,48,24,-0.0109438,1,0.602079,0.108147,0.850099,3
1.10613,48,24,-0.0109438,1,0.615833,0.104852,0.846099,3
1.11338,48,24,-0.0109438,1,0.628584,0.101137,0.84145,3
1.11816,48,24,-0.0109438,1,0.640001,0.0969418,0.836159,3
1.11997,48,24,-0.0109438,1,0.649719,0.0922669,0.830253,3
1.11829,48,24,-0.0109438,1,0.657338,0.0871805,0.823769,3
1.1126,48,24,-0.0109438,1,0.662429,0.0818149,0.816758,3
1.10241,48,24,-0.0109438,1,0.664556,0.0763538,0.809284,3
1.08738,48,24,-0.0109438,1,0.663341,0.0710051,0.801448,3
1.06755,48,24,-0.0109438,1,0.658559,0.0659652,0.793409,3
1.04349,48,24,-0.0109438,1,0.650269,0.0613863,0.785413,3
1.01649,48,24,-0.0109438,1,0.638898,0.0573602,0.77782,3
0.98843,48,24,-0.0109438,1,0.625224,0.0539244,0.771114,3
0.961641,48,24,-0.0109438,1,0.610268,0.0510831,0.765901,3
0.938571,48,24,-0.0109438,1,0.595143,0.0488271,0.762884,3
0.921533,48,24,-0.0109438,1,0.580911,0.0471433,0.762793,3
0.912418,48,24,-0.0109438,1,0.568444,0.0460144,0.766271,3
0.912426,48,24,-0.0109438,1,0.55832,0.0454119,0.77372,3
0.921889,48,24,-0.0109438,1,0.550764,0.04529,0.785173,3
0.940288,48,24,-0.0109438,1,0.545682,0.0455851,0.800276,3
0.966462,48,24,-0.0109438,1,0.542765,0.0462206,0.818372,3
0.998908,48,24,-0.0109438,1,0.541621,0.0471146,0.83865,3
1.03603,48,24,-0.0109438,1,0.541878,0.0481867,0.860277,3
1.0763,48,24,-0.0109438,1,0.543235,0.0493626,0.882474,3
1.1183,48,24,-0.0109438,1,0.545471,0.0505772,0.904548,3
1.16074,48,24,-0.0109438,1,0.548438,0.0517787,0.925892,3
1.20242,48,24,-0.0109438,1,0.552034,0.052934,0.94598,3
1.24225,48,24,-0.0109438,1,0.556181,0.0540358,0.964362,3
1.18048,48,24,-0.0109438,1,-0.349956,-0.509825,-0.893358,3
1.18191,48,24,-0.0109438,1,-0.344242,-0.521848,-0.889428,3
1.18783,48,24,-0.0109438,1,-0.338888,-0.534973,-0.887011,3
1.19801,48,24,-0.0109438,1,-0.333901,-0.54899,-0.886075,3
1.21202,48,24,-0.0109438,1,-0.329284,-0.563636,-0.886516,3
1.2293,48,24,-0.0109438,1,-0.325046,-0.578605,-0.888177,3
1.24914,48,24,-0.0109438,1,-0.321212,-0.593558,-0.89087,3
1.27077,48,24,-0.0109438,1,-0.317837,-0.608129,-0.894389,3
1.29338,48,24,-0.0109438,1,-0.314998,-0.621933,-0.898527,3
1.31608,48,24,-0.0109438,1,-0.312785,-0.634579,-0.903081,3
1.33801,48,24,-0.0109438,1,-0.311271,-0.645682,-0.907863,3
1.35834,48,24,-0.0109438,1,-0.31049,-0.654896,-0.912712,3
