0.124436,-0.374805,-2.00832,-0.124436,0.374805,2.00832,0
0.125708,-0.37066,-2.05061,-0.125708,0.37066,2.05061,0
0.126059,-0.364375,-2.07427,-0.126059,0.364375,2.07427,0
0.125479,-0.356635,-2.08045,-0.125479,0.356635,2.08045,0
0.123856,-0.347749,-2.06894,-0.123856,0.347749,2.06894,0
0.120977,-0.337626,-2.03798,-0.120977,0.337626,2.03798,0
0.116545,-0.325746,-1.98413,-0.116545,0.325746,1.98413,0
0.110193,-0.311141,-1.90217,-0.110193,0.311141,1.90217,0
0.10152,-0.292374,-1.785,-0.10152,0.292374,1.785,0
0.090125,-0.267526,-1.62362,-0.090125,0.267526,1.62362,-0.933694
0.0756702,-0.234164,-1.4071,-0.0756702,0.234164,1.4071,0
0.0579558,-0.18932,-1.12259,-0.0579558,0.18932,1.12259,0
0.037024,-0.12947,-0.755439,-0.037024,0.12947,0.755439,0
0.0132847,-0.0505373,-0.289512,-0.0132847,0.0505373,0.289512,0
-0.0123354,0.0520342,0.292136,0.0123354,-0.0520342,-0.292136,0
-0.0382327,0.183108,1.0061,0.0382327,-0.183108,-1.0061,0
-0.0619774,0.347514,1.86674,0.0619774,-0.347514,-1.86674,0
-0.0802147,0.549476,2.88342,0.0802147,-0.549476,-2.88342,0
-0.0886792,0.79176,4.05681,0.0886792,-0.79176,-4.05681,0
-0.0824003,1.07454,5.37441,0.0824003,-1.07454,-5.37441,-0.845162
-0.0561838,1.39407,6.80586,0.0561838,-1.39407,-6.80586,0
-0.00542317,1.74133,8.2992,0.00542317,-1.74133,-8.2992,0
0.0727912,2.10118,9.77967,-0.0727912,-2.10118,-9.77967,0
0.178438,2.45238,11.153,-0.178438,-2.45238,-11.153,0
0.307548,2.76914,12.3142,-0.307548,-2.76914,-12.3142,0
0.451843,3.02426,13.1626,-0.451843,-3.02426,-13.1626,0
0.599401,3.19357,13.6188,-0.599401,-3.19357,-13.6188,0
0.736418,3.26053,13.6412,-0.736418,-3.26053,-13.6412,0
0.849678,3.21966,13.2344,-0.849678,-3.21966,-13.2344,0
0.929018,3.0776,12.4489,-0.929018,-3.0776,-12.4489,-0.532645
0.969009,2.85142,11.37,-0.969009,-2.85142,-11.37,0
0.969417,2.56494,10.1008,-0.969417,-2.56494,-10.1008,0
0.934468,2.24424,8.74521,-0.934468,-2.24424,-8.74521,0
0.87136,1.9136,7.39357,-0.87136,-1.9136,-7.39357,0
0.788568,1.59281,6.11477,-0.788568,-1.59281,-6.11477,0
0.694395,1.29596,4.95404,-0.694395,-1.29596,-4.95404,0
0.595983,1.03147,3.93492,-0.595983,-1.03147,-3.93492,0
0.498825,0.80291,3.06365,-0.498825,-0.80291,-3.06365,0
-1.01243,1.10042,-0.794542,1.01243,-1.10042,0.794542,0
-1.10052,1.1836,-0.844397,1.10052,-1.1836,0.844397,-0.919643
-1.18432,1.25975,-0.887545,1.18432,-1.25975,0.887545,0
-1.26212,1.32719,-0.923015,1.26212,-1.32719,0.923015,0
-1.33255,1.38479,-0.950247,1.33255,-1.38479,0.950247,0
-1.39456,1.43201,-0.96902,1.39456,-1.43201,0.96902,0
-1.44744,1.46888,-0.979409,1.44744,-1.46888,0.979409,0
-1.49083,1.49596,-0.981744,1.49083,-1.49596,0.981744,0
-1.52474,1.51428,-0.976592,1.52474,-1.51428,0.976592,0
-1.54952,1.52517,-0.964731,1.54952,-1.52517,0.964731,0
-1.56581,1.53006,-0.947109,1.56581,-1.53006,0.947109,0
-1.57449,1.53035,-0.924784,1.57449,-1.53035,0.924784,-0.746389
-1.5765,1.52719,-0.898863,1.5765,-1.52719,0.898863,0
-1.5728,1.52148,-0.870434,1.5728,-1.52148,0.870434,0
-1.56435,1.51389,-0.840515,1.56435,-1.51389,0.840515,0
-1.55207,1.50489,-0.810022,1.55207,-1.50489,0.810022,0
-1.53689,1.49492,-0.77974,1.53689,-1.49492,0.77974,0
-1.51973,1.48437,-0.750317,1.51973,-1.48437,0.750317,0
-1.50157,1.47367,-0.72226,1.50157,-1.47367,0.72226,0
-1.48336,1.46332,-0.695955,1.48336,-1.46332,0.695955,0
-1.46611,1.45383,-0.67168,1.46611,-1.45383,0.67168,0
-1.45081,1.44575,-0.649629,1.45081,-1.44575,0.649629,-0.598132
-1.43843,1.43967,-0.62993,1.43843,-1.43967,0.62993,0
-1.42998,1.43619,-0.612666,1.42998,-1.43619,0.612666,0
-1.4264,1.43589,-0.597885,1.4264,-1.43589,0.597885,0
-1.42865,1.43935,-0.585603,1.42865,-1.43935,0.585603,0
-1.43763,1.44703,-0.575798,1.43763,-1.44703,0.575798,0
-1.4541,1.45928,-0.568394,1.4541,-1.45928,0.568394,0
-1.47857,1.47613,-0.563212,1.47857,-1.47613,0.563212,0
-1.51106,1.49718,-0.559907,1.51106,-1.49718,0.559907,0
-1.55074,1.52124,-0.557874,1.55074,-1.52124,0.557874,0
-1.59553,1.54607,-0.556147,1.59553,-1.54607,0.556147,-0.664359
-1.64149,1.56794,-0.553285,1.64149,-1.56794,0.553285,0
-1.68215,1.58111,-0.547243,1.68215,-1.58111,0.547243,0
-1.7075,1.57705,-0.535202,1.7075,-1.57705,0.535202,0
-1.70248,1.54339,-0.513325,1.70248,-1.54339,0.513325,0
-1.64495,1.46246,-0.47643,1.64495,-1.46246,0.47643,0
-1.5028,1.30939,-0.417579,1.5028,-1.30939,0.417579,0
-1.23034,1.04995,-0.32763,1.23034,-1.04995,0.32763,0
0.315236,0.955145,1.49089,-0.315236,-0.955145,-1.49089,0
0.312609,0.934162,1.47273,-0.312609,-0.934162,-1.47273,0
0.31198,0.921112,1.46432,-0.31198,-0.921112,-1.46432,-0.925382
0.313335,0.914476,1.46391,-0.313335,-0.914476,-1.46391,0
0.316658,0.912437,1.46926,-0.316658,-0.912437,-1.46926,0
0.322113,0.913403,1.47835,-0.322113,-0.913403,-1.47835,0
0.330113,0.91641,1.49002,-0.330113,-0.91641,-1.49002,0
0.341246,0.921238,1.50402,-0.341246,-0.921238,-1.50402,0
0.35603,0.928234,1.52076,-0.35603,-0.928234,-1.52076,0
0.374661,0.93796,1.54069,-0.374661,-0.93796,-1.54069,0
0.396904,0.950908,1.56391,-0.396904,-0.950908,-1.56391,0
0.422183,0.967391,1.5901,-0.422183,-0.967391,-1.5901,0
0.449742,0.98754,1.61864,-0.449742,-0.98754,-1.61864,-0.906605
0.478752,1.01125,1.64861,-0.478752,-1.01125,-1.64861,0
0.508314,1.03811,1.67882,-0.508314,-1.03811,-1.67882,0
0.537412,1.06727,1.70775,-0.537412,-1.06727,-1.70775,0
0.564914,1.09753,1.7337,-0.564914,-1.09753,-1.7337,0
0.58966,1.12744,1.75505,-0.58966,-1.12744,-1.75505,0
0.610614,1.15555,1.77061,-0.610614,-1.15555,-1.77061,0
0.627035,1.18062,1.7798,-0.627035,-1.18062,-1.7798,0
0.638565,1.20169,1.78261,-0.638565,-1.20169,-1.78261,0
0.645215,1.21801,1.77935,-0.645215,-1.21801,-1.77935,0
0.647259,1.22892,1.77032,-0.647259,-1.22892,-1.77032,-0.85312
0.645095,1.23368,1.75558,-0.645095,-1.23368,-1.75558,0
0.63912,1.23132,1.73475,-0.63912,-1.23132,-1.73475,0
0.629647,1.22066,1.70705,-0.629647,-1.22066,-1.70705,0
0.616874,1.20039,1.67136,-0.616874,-1.20039,-1.67136,0
0.600898,1.16926,1.62644,-0.600898,-1.16926,-1.62644,0
0.581793,1.12643,1.57128,-0.581793,-1.12643,-1.57128,0
0.559752,1.07189,1.50552,-0.559752,-1.07189,-1.50552,0
0.535306,1.00702,1.43022,-0.535306,-1.00702,-1.43022,0
0.509589,0.93499,1.34844,-0.509589,-0.93499,-1.34844,0
0.484556,0.860856,1.2658,-0.484556,-0.860856,-1.2658,-0.93653
0.463039,0.791053,1.19024,-0.463039,-0.791053,-1.19024,0
0.44848,0.732269,1.13093,-0.44848,-0.732269,-1.13093,0
0.444302,0.689891,1.09629,-0.444302,-0.689891,-1.09629,0
0.453054,0.666626,1.09171,-0.453054,-0.666626,-1.09171,0
0.475632,0.661877,1.11795,-0.475632,-0.661877,-1.11795,0
0.510916,0.672151,1.17084,-0.510916,-0.672151,-1.17084,0
0.555998,0.692256,1.24246,-0.555998,-0.692256,-1.24246,0
0.606859,0.716719,1.32319,-0.606859,-0.716719,-1.32319,0
0.659214,0.740883,1.40361,-0.659214,-0.740883,-1.40361,0
0.709174,0.761437,1.47585,-0.709174,-0.761437,-1.47585,-0.921254
0.753554,0.776421,1.53401,-0.753554,-0.776421,-1.53401,0
0.78977,0.784847,1.57377,-0.78977,-0.784847,-1.57377,0
0.815363,0.786082,1.59137,-0.815363,-0.786082,-1.59137,0
0.827218,0.779006,1.58215,-0.827218,-0.779006,-1.58215,0
0.820571,0.760892,1.53879,-0.820571,-0.760892,-1.53879,0
0.788036,0.726042,1.44977,-0.788036,-0.726042,-1.44977,0
0.719152,0.664591,1.29893,-0.719152,-0.664591,-1.29893,0
0.601128,0.562256,1.06703,-0.601128,-0.562256,-1.06703,0
0.42101,0.401681,0.735363,-0.42101,-0.401681,-0.735363,0
0.168782,0.165278,0.290553,-0.168782,-0.165278,-0.290553,-0.97263
-0.1595,-0.161014,-0.271104,0.1595,0.161014,0.271104,0
-0.559376,-0.583679,-0.94056,0.559376,0.583679,0.94056,0
-1.0172,-1.09809,-1.69518,1.0172,1.09809,1.69518,0
-1.51131,-1.68653,-2.50064,1.51131,1.68653,2.50064,0
-2.01502,-2.31866,-3.31534,2.01502,2.31866,3.31534,0
-2.49988,-2.95448,-4.09525,2.49988,2.95448,4.09525,0
-2.9378,-3.54836,-4.79715,2.9378,3.54836,4.79715,0
-3.30146,-4.05325,-5.37931,3.30146,4.05325,5.37931,0
-3.56477,-4.42509,-5.8022,3.56477,4.42509,5.8022,0
-3.70517,-4.62852,-6.0318,3.70517,4.62852,6.0318,-0.728696
-3.70801,-4.64317,-6.04585,3.70801,4.64317,6.04585,0
-3.57086,-4.46847,-5.84002,3.57086,4.46847,5.84002,0
-3.30542,-4.12434,-5.43075,3.30542,4.12434,5.43075,0
-2.93595,-3.64722,-4.85312,2.93595,3.64722,4.85312,0
-2.49483,-3.08286,-4.15482,2.49483,3.08286,4.15482,0
-2.01704,-2.4784,-3.38836,2.01704,2.4784,3.38836,0
-1.53522,-1.87585,-2.60388,1.53522,1.87585,2.60388,0
-1.07615,-1.30812,-1.84411,1.07615,1.30812,1.84411,0
-0.659211,-0.797656,-1.14164,0.659211,0.797656,1.14164,0
-0.296237,-0.357069,-0.518424,0.296237,0.357069,0.518424,-0.970272
0.0076668,0.009211,0.01355,-0.0076668,-0.009211,-0.01355,0
0.252843,0.302861,0.450791,-0.252843,-0.302861,-0.450791,0
0.443675,0.529703,0.796647,-0.443675,-0.529703,-0.796647,0
0.587198,0.698012,1.0595,-0.587198,-0.698012,-1.0595,0
0.691775,0.817111,1.25088,-0.691775,-0.817111,-1.25088,0
0.765876,0.896224,1.3835,-0.765876,-0.896224,-1.3835,0
0.817065,0.943576,1.46949,-0.817065,-0.943576,-1.46949,0
0.851269,0.965785,1.51899,-0.851269,-0.965785,-1.51899,0
0.872414,0.967588,1.53939,-0.872414,-0.967588,-1.53939,0
0.882417,0.951932,1.5352,-0.882417,-0.951932,-1.5352,-0.898878
0.881468,0.920375,1.50851,-0.881468,-0.920375,-1.50851,0
0.868545,0.873721,1.45981,-0.868545,-0.873721,-1.45981,0
0.842106,0.812763,1.38909,-0.842106,-0.812763,-1.38909,0
0.800886,0.738972,1.29688,-0.800886,-0.738972,-1.29688,0
0.744652,0.654945,1.18512,-0.744652,-0.654945,-1.18512,0
0.674602,0.564357,1.05739,-0.674602,-0.564357,-1.05739,0
0.593075,0.471299,0.918016,-0.593075,-0.471299,-0.918016,0
0.502496,0.379173,0.770493,-0.502496,-0.379173,-0.770493,0
0.403938,0.289643,0.615488,-0.403938,-0.289643,-0.615488,0
0.295988,0.202108,0.449521,-0.295988,-0.202108,-0.449521,-0.970639
0.174291,0.113756,0.264543,-0.174291,-0.113756,-0.264543,0
0.0316545,0.0198598,0.0481335,-0.0316545,-0.0198598,-0.0481335,0
-0.141648,-0.0860765,-0.216238,0.141648,0.0860765,0.216238,0
-0.357712,-0.212523,-0.549271,0.357712,0.212523,0.549271,0
-0.63106,-0.37046,-0.976318,0.63106,0.37046,0.976318,0
-0.978857,-0.574111,-1.52818,0.978857,0.574111,1.52818,0
-1.42116,-0.841762,-2.24205,1.42116,0.841762,2.24205,0
-1.98113,-1.19665,-3.16263,1.98113,1.19665,3.16263,0
-2.68512,-1.66799,-4.34348,2.68512,1.66799,4.34348,0
-3.56294,-2.29233,-5.84895,3.56294,2.29233,5.84895,-0.779128
-4.64785,-3.115,-7.75642,4.64785,3.115,7.75642,0
-5.97572,-4.19123,-10.1574,5.97572,4.19123,10.1574,0
-7.5807,-5.58451,-13.1527,7.5807,5.58451,13.1527,0
-9.48304,-7.35748,-16.8324,9.48304,7.35748,16.8324,0
-11.6635,-9.54758,-21.227,11.6635,9.54758,21.227,0
-14.0225,-12.1207,-26.2214,14.0225,12.1207,26.2214,0
-16.3374,-14.9081,-31.4457,16.3374,14.9081,31.4457,0
-18.2523,-17.5596,-36.2117,18.2523,17.5596,36.2117,0
-19.3467,-19.5758,-39.5985,19.3467,19.5758,39.5985,0
-19.2933,-20.4642,-40.7538,19.2933,20.4642,40.7538,1.43689
-18.0269,-19.9641,-39.2898,18.0269,19.9641,39.2898,0
-15.7967,-18.1862,-35.4981,15.7967,18.1862,35.4981,0
-13.051,-15.5506,-30.2027,13.051,15.5506,30.2027,0
-10.2449,-12.5801,-24.3775,10.2449,12.5801,24.3775,0
-7.70158,-9.70782,-18.8076,7.70158,9.70782,18.8076,0
-5.57903,-7.19295,-13.9525,5.57903,7.19295,13.9525,0
-3.90668,-5.13518,-9.98175,3.90668,5.13518,9.98175,0
-2.6414,-3.52947,-6.87686,2.6414,3.52947,6.87686,0
-1.71189,-2.31907,-4.52815,1.71189,2.31907,4.52815,0
-1.04463,-1.43118,-2.7984,1.04463,1.43118,2.7984,-0.91584
-0.575646,-0.795771,-1.55634,0.575646,0.795771,1.55634,0
-0.253952,-0.353478,-0.690411,0.253952,0.353478,0.690411,0
-0.041145,-0.05755,-0.112054,0.041145,0.05755,0.112054,0
0.0902274,0.126583,0.24521,-0.0902274,-0.126583,-0.24521,0
0.158361,0.222444,0.427887,-0.158361,-0.222444,-0.427887,0
0.17354,0.243642,0.464579,-0.17354,-0.243642,-0.464579,0
0.139163,0.194935,0.367982,-0.139163,-0.194935,-0.367982,0
0.0526224,0.0734097,0.137084,-0.0526224,-0.0734097,-0.137084,0
-0.0938635,-0.130157,-0.240402,0.0938635,0.130157,0.240402,0
-0.312389,-0.429743,-0.785451,0.312389,0.429743,0.785451,-0.967395
-0.618343,-0.84228,-1.52485,0.618343,0.84228,1.52485,0
-1.02894,-1.3854,-2.48753,1.02894,1.3854,2.48753,0
-1.56085,-2.07437,-3.69933,1.56085,2.07437,3.69933,0
-2.22639,-2.91779,-5.17524,2.22639,2.91779,5.17524,0
-3.02768,-3.91148,-6.90846,3.02768,3.91148,6.90846,0
-3.94885,-5.03077,-8.85669,3.94885,5.03077,8.85669,0
-4.94748,-6.22248,-10.9284,4.94748,6.22248,10.9284,0
-5.94888,-7.40022,-12.9752,5.94888,7.40022,12.9752,0
-6.84895,-8.44878,-14.8006,6.84895,8.44878,14.8006,0
-7.53062,-9.24231,-16.1903,7.53062,9.24231,16.1903,-0.175549
-7.89323,-9.67483,-16.9635,7.89323,9.67483,16.9635,0
-7.884,-9.692,-17.0253,7.884,9.692,17.0253,0
-7.51548,-9.30804,-16.3944,7.51548,9.30804,16.3944,0
-6.85918,-8.59842,-15.193,6.85918,8.59842,15.193,0
-6.01985,-7.67343,-13.6044,6.01985,7.67343,13.6044,0
-5.10519,-6.64732,-11.8229,5.10519,6.64732,11.8229,0
-4.20371,-5.61572,-10.0149,4.20371,5.61572,10.0149,0
-3.37558,-4.64595,-8.30096,3.37558,4.64595,8.30096,0
-2.65355,-3.77756,-6.75521,2.65355,3.77756,6.75521,0
-2.04917,-3.02825,-5.41359,2.04917,3.02825,5.41359,-0.806066
-1.56006,-2.40103,-4.28552,1.56006,2.40103,4.28552,0
-1.17605,-1.89035,-3.36421,1.17605,1.89035,3.36421,0
-0.883523,-1.48659,-2.63434,0.883523,1.48659,2.63434,0
-0.668136,-1.1788,-2.07717,0.668136,1.1788,2.07717,0
-0.51635,-0.956308,-1.67343,0.51635,0.956308,1.67343,0
-0.416156,-0.809459,-1.40485,0.416156,0.809459,1.40485,0
-0.357322,-0.729847,-1.25482,0.357322,0.729847,1.25482,0
-0.33137,-0.710267,-1.20844,0.33137,0.710267,1.20844,0
-0.3314,-0.744481,-1.25233,0.3314,0.744481,1.25233,0
-0.351856,-0.826887,-1.37423,0.351856,0.826887,1.37423,-0.956294
-0.388308,-0.952159,-1.56261,0.388308,0.952159,1.56261,0
-0.437298,-1.11495,-1.80634,0.437298,1.11495,1.80634,0
-0.496262,-1.30976,-2.09465,0.496262,1.30976,2.09465,0
-0.563517,-1.53107,-2.41744,0.563517,1.53107,2.41744,0
-0.638271,-1.77373,-2.76591,0.638271,1.77373,2.76591,0
-0.720642,-2.03361,-3.13348,0.720642,2.03361,3.13348,0
-0.811651,-2.30839,-3.51684,0.811651,2.30839,3.51684,0
-0.913215,-2.5983,-3.91679,0.913215,2.5983,3.91679,0
-1.02818,-2.90663,-4.33886,1.02818,2.90663,4.33886,0
-1.16039,-3.24008,-4.79353,1.16039,3.24008,4.79353,-0.829867
-1.31482,-3.60871,-5.29615,1.31482,3.60871,5.29615,0
-1.49772,-4.02564,-5.8665,1.49772,4.02564,5.8665,0
-1.71662,-4.50642,-6.528,1.71662,4.50642,6.528,0
-1.98019,-5.06781,-7.3063,1.98019,5.06781,7.3063,0
-2.29766,-5.72587,-8.22697,2.29766,5.72587,8.22697,0
-2.67772,-6.49299,-9.31185,2.67772,6.49299,9.31185,0
-3.12661,-7.37364,-10.5734,3.12661,7.37364,10.5734,0
10.3823,2.93185,18.481,-10.3823,-2.93185,-18.481,0
9.97298,2.63287,17.2548,-9.97298,-2.63287,-17.2548,0
9.36291,2.32002,15.7385,-9.36291,-2.32002,-15.7385,-0.259264
8.62833,2.01472,14.0866,-8.62833,-2.01472,-14.0866,0
7.84173,1.73167,12.4317,-7.84173,-1.73167,-12.4317,0
7.06331,1.47926,10.873,-7.06331,-1.47926,-10.873,0
6.33768,1.26098,9.47461,-6.33768,-1.26098,-9.47461,0
5.69476,1.077,8.27103,-5.69476,-1.077,-8.27103,0
5.15301,0.925599,7.27574,-5.15301,-0.925599,-7.27574,0
4.72373,0.804268,6.48998,-4.72373,-0.804268,-6.48998,0
4.41534,0.710414,5.91056,-4.41534,-0.710414,-5.91056,0
4.23761,0.641875,5.53641,-4.23761,-0.641875,-5.53641,0
4.20582,0.59727,5.37446,-4.20582,-0.59727,-5.37446,-0.793763
4.34548,0.576325,5.4457,-4.34548,-0.576325,-5.4457,0
4.69815,0.580257,5.7927,-4.69815,-0.580257,-5.7927,0
5.32874,0.612243,6.48924,-5.32874,-0.612243,-6.48924,0
6.33314,0.677909,7.6517,-6.33314,-0.677909,-7.6517,0
7.84222,0.785524,9.44804,-7.84222,-0.785524,-9.44804,0
10.0134,0.945277,12.0944,-10.0134,-0.945277,-12.0944,0
12.9947,1.16666,15.8202,-12.9947,-1.16666,-15.8202,0
16.8444,1.4528,20.7748,-16.8444,-1.4528,-20.7748,0
21.3985,1.79119,26.8557,-21.3985,-1.79119,-26.8557,0
26.1244,2.14331,33.4875,-26.1244,-2.14331,-33.4875,1.04115
30.08,2.44111,39.498,-30.08,-2.44111,-39.498,0
32.1509,2.60255,43.3399,-32.1509,-2.60255,-43.3399,0
31.5759,2.56828,43.7579,-31.5759,-2.56828,-43.7579,0
28.4207,2.33707,40.5168,-28.4207,-2.33707,-40.5168,0
23.5571,1.96791,34.548,-23.5571,-1.96791,-34.548,0
18.1547,1.54601,27.3733,-18.1547,-1.54601,-27.3733,0
13.1475,1.14368,20.3577,-13.1475,-1.14368,-20.3577,0
9.01943,0.802055,14.3191,-9.01943,-0.802055,-14.3191,0
5.8747,0.533822,9.54335,-5.8747,-0.533822,-9.54335,0
3.60528,0.33429,5.9786,-3.60528,-0.33429,-5.9786,-0.788322
2.02759,0.191427,3.42305,-2.02759,-0.191427,-3.42305,0
0.958932,0.091951,1.64325,-0.958932,-0.091951,-1.64325,0
0.248049,0.0240992,0.430092,-0.248049,-0.0240992,-0.430092,0
-0.936776,-1.36472,-2.39138,0.936776,1.36472,2.39138,0
-0.898365,-1.36186,-2.32113,0.898365,1.36186,2.32113,0
-0.793344,-1.25238,-2.07651,0.793344,1.25238,2.07651,0
-0.638199,-1.04931,-1.69359,0.638199,1.04931,1.69359,0
-0.454821,-0.778517,-1.22449,0.454821,0.778517,1.22449,0
-0.264922,-0.47158,-0.72389,0.264922,0.47158,0.72389,0
-0.0858596,-0.158657,-0.238128,0.0858596,0.158657,0.238128,-0.973238
0.0712196,0.136267,0.200411,-0.0712196,-0.136267,-0.200411,0
0.201238,0.397324,0.574027,-0.201238,-0.397324,-0.574027,0
0.303862,0.616475,0.877317,-0.303862,-0.616475,-0.877317,0
0.381799,0.791979,1.11357,-0.381799,-0.791979,-1.11357,0
0.439222,0.926422,1.29113,-0.439222,-0.926422,-1.29113,0
0.480575,1.02482,1.42048,-0.480575,-1.02482,-1.42048,0
0.509836,1.09311,1.51205,-0.509836,-1.09311,-1.51205,0
0.530197,1.13708,1.57502,-0.530197,-1.13708,-1.57502,0
0.544019,1.16179,1.61671,-0.544019,-1.16179,-1.61671,0
0.552944,1.17135,1.64257,-0.552944,-1.17135,-1.64257,-0.886838
0.558057,1.16895,1.65636,-0.558057,-1.16895,-1.65636,0
0.56004,1.15692,1.66059,-0.56004,-1.15692,-1.66059,0
0.559311,1.137,1.65685,-0.559311,-1.137,-1.65685,0
0.556115,1.11046,1.64616,-0.556115,-1.11046,-1.64616,0
0.550605,1.07827,1.62922,-0.550605,-1.07827,-1.62922,0
0.542894,1.04123,1.60656,-0.542894,-1.04123,-1.60656,0
0.533097,1.00009,1.57873,-0.533097,-1.00009,-1.57873,0
0.521371,0.9556,1.54632,-0.521371,-0.9556,-1.54632,0
0.50795,0.9086,1.5101,-0.50795,-0.9086,-1.5101,0
0.493162,0.860024,1.47101,-0.493162,-0.860024,-1.47101,-0.924036
0.477429,0.810889,1.43019,-0.477429,-0.810889,-1.43019,0
